Elf 1161: 23, 77, 71, 14, 98, 96, 93, 92, 88, 61
Elf 1162: 52, 86, 21, 14, 39, 5, 73, 7, 14, 16
Elf 1163: 97, 93, 63, 14, 34, 50, 83, 29, 69, 91
Elf 1164: 31, 64, 83, 8, 7, 38, 54, 52, 10, 89
Elf 1165: 28, 20, 56, 81, 49, 77, 88, 89, 64, 37
Elf 1166: 80, 96, 56, 15, 99, 22, 64, 13, 93, 39
Elf 1167: 4, 31, 85, 97, 17, 19, 34, 2, 56, 53
Elf 1168: 6, 99, 71, 4, 21, 37, 23, 8, 76, 83
Elf 1169: 48, 57, 12, 28, 35, 85, 77, 80, 64, 73
Elf 1170: 86, 76, 89, 26, 12, 97, 31, 53, 57, 77
Elf 1171: 71, 54, 6, 76, 99, 84, 6, 85, 17, 66
Elf 1172: 14, 64, 1, 85, 38, 56, 69, 72, 100, 51
Elf 1173: 1, 51, 27, 14, 22, 48, 22, 37, 58, 71
Elf 1174: 43, 41, 1, 57, 45, 10, 77, 40, 70, 22
Elf 1175: 53, 26, 8, 10, 13, 47, 20, 62, 27, 23
Elf 1176: 87, 25, 59, 88, 51, 60, 74, 74, 43, 90
Elf 1177: 90, 84, 92, 67, 75, 26, 34, 23, 43, 10
Elf 1178: 80, 64, 78, 65, 40, 75, 33, 58, 81, 66
Elf 1179: 97, 5, 16, 20, 4, 38, 3, 5, 39, 95
Elf 1180: 88, 88, 19, 75, 14, 2, 99, 30, 1, 20
Elf 1181: 57, 36, 78, 45, 79, 57, 19, 40, 55, 4
Elf 1182: 52, 58, 48, 38, 75, 28, 13, 17, 50, 18
Elf 1183: 41, 18, 7, 85, 47, 89, 48, 25, 89, 52
Elf 1184: 67, 35, 13, 98, 48, 32, 29, 97, 55, 33
Elf 1185: 92, 26, 95, 10, 17, 45, 11, 2, 66, 43
Elf 1186: 86, 81, 78, 47, 63, 44, 6, 89, 77, 50
Elf 1187: 97, 46, 41, 86, 33, 38, 66, 84, 55, 71
Elf 1188: 87, 78, 46, 27, 34, 83, 84, 98, 72, 52
Elf 1189: 41, 99, 95, 99, 81, 14, 30, 39, 38, 88
Elf 1190: 79, 34, 51, 38, 70, 30, 43, 17, 63, 39
Elf 1191: 33, 37, 29, 69, 37, 12, 88, 11, 74, 82
Elf 1192: 91, 97, 4, 71, 29, 55, 55, 62, 20, 48
Elf 1193: 36, 22, 21, 22, 41, 28, 62, 89, 95, 5
Elf 1194: 28, 31, 45, 20, 55, 89, 23, 9, 91, 19
Elf 1195: 43, 37, 52, 3, 62, 33, 89, 17, 83, 55
Elf 1196: 13, 94, 16, 51, 11, 40, 63, 66, 61, 91
Elf 1197: 51, 67, 18, 37, 1, 85, 58, 76, 30, 9
Elf 1198: 94, 45, 39, 44, 98, 49, 29, 96, 3, 67
Elf 1199: 11, 48, 75, 80, 35, 21, 40, 85, 40, 28
Elf 1200: 42, 56, 1, 83, 20, 97, 78, 61, 69, 80
Elf 1201: 34, 36, 20, 66, 13, 49, 99, 95, 46, 91
Elf 1202: 18, 69, 76, 39, 63, 65, 15, 66, 20, 62
Elf 1203: 13, 83, 83, 2, 27, 11, 54, 69, 12, 95
Elf 1204: 65, 99, 48, 60, 49, 46, 89, 91, 53, 95
Elf 1205: 65, 33, 14, 75, 35, 52, 14, 93, 4, 73
Elf 1206: 22, 71, 35, 17, 35, 26, 17, 57, 22, 74
Elf 1207: 24, 47, 32, 86, 13, 64, 5, 34, 98, 85
Elf 1208: 9, 95, 99, 13, 1, 72, 49, 21, 25, 57
Elf 1209: 30, 30, 45, 55, 90, 22, 22, 63, 38, 84
Elf 1210: 72, 53, 15, 47, 4, 65, 70, 56, 54, 95
Elf 1211: 15, 82, 88, 65, 20, 78, 67, 35, 35, 87
Elf 1212: 17, 77, 59, 11, 65, 65, 73, 61, 57, 94
Elf 1213: 4, 93, 85, 14, 59, 33, 10, 61, 97, 11
Elf 1214: 90, 50, 52, 80, 50, 33, 91, 88, 9, 19
Elf 1215: 90, 72, 49, 92, 96, 43, 7, 98, 36, 17
Elf 1216: 69, 62, 69, 23, 48, 56, 80, 97, 28, 86
Elf 1217: 89, 85, 41, 64, 84, 24, 83, 91, 37, 1
Elf 1218: 61, 13, 92, 32, 54, 94, 19, 50, 50, 5
Elf 1219: 51, 49, 73, 55, 94, 16, 80, 58, 78, 77
Elf 1220: 91, 100, 1, 23, 2, 61, 47, 76, 42, 6
Elf 1221: 51, 26, 28, 58, 90, 50, 98, 45, 92, 67
Elf 1222: 43, 24, 2, 42, 23, 82, 9, 51, 40, 69
Elf 1223: 88, 35, 26, 17, 82, 20, 38, 54, 91, 88
Elf 1224: 13, 18, 99, 85, 33, 72, 43, 11, 57, 30
Elf 1225: 76, 5, 8, 59, 6, 66, 86, 68, 50, 64
Elf 1226: 91, 57, 20, 26, 44, 26, 36, 88, 99, 26
Elf 1227: 76, 47, 38, 69, 77, 65, 30, 9, 78, 57
Elf 1228: 38, 7, 23, 32, 94, 53, 85, 74, 68, 19
Elf 1229: 95, 20, 100, 60, 54, 96, 16, 22, 64, 86
Elf 1230: 44, 22, 39, 87, 43, 25, 72, 23, 26, 37
Elf 1231: 1, 90, 31, 60, 15, 16, 99, 94, 77, 85
Elf 1232: 62, 14, 18, 100, 67, 73, 97, 77, 7, 69
Elf 1233: 38, 55, 91, 20, 70, 98, 87, 15, 49, 21
Elf 1234: 8, 59, 25, 34, 36, 43, 29, 32, 30, 79
Elf 1235: 85, 94, 70, 74, 73, 78, 58, 99, 55, 30
Elf 1236: 88, 89, 87, 95, 34, 11, 44, 94, 48, 45
Elf 1237: 77, 50, 36, 28, 33, 63, 38, 52, 57, 47
Elf 1238: 54, 78, 13, 12, 63, 14, 16, 13, 38, 65
Elf 1239: 61, 30, 1, 32, 50, 4, 21, 32, 21, 63
Elf 1240: 96, 80, 68, 71, 27, 25, 80, 34, 75, 91
Elf 1241: 42, 60, 66, 63, 45, 77, 50, 63, 85, 18
Elf 1242: 44, 8, 93, 34, 66, 44, 40, 19, 61, 47
Elf 1243: 72, 42, 31, 12, 43, 59, 2, 32, 9, 7
Elf 1244: 73, 43, 71, 10, 43, 42, 3, 52, 60, 15
Elf 1245: 42, 63, 52, 25, 78, 95, 8, 37, 51, 99
Elf 1246: 66, 16, 3, 43, 44, 84, 49, 37, 89, 80
Elf 1247: 22, 99, 53, 66, 79, 65, 55, 93, 81, 76
Elf 1248: 79, 46, 66, 13, 62, 29, 12, 9, 55, 59
Elf 1249: 23, 61, 88, 96, 60, 99, 41, 40, 97, 31
Elf 1250: 70, 68, 90, 61, 87, 60, 59, 12, 91, 25
Elf 1251: 21, 33, 10, 67, 8, 35, 33, 75, 39, 34
Elf 1252: 52, 53, 67, 73, 21, 60, 100, 36, 58, 69
Elf 1253: 91, 90, 49, 22, 92, 51, 28, 44, 92, 31
Elf 1254: 51, 63, 4, 96, 8, 60, 59, 29, 63, 82
Elf 1255: 73, 22, 1, 93, 89, 62, 50, 28, 4, 12
Elf 1256: 79, 48, 2, 66, 43, 92, 34, 66, 62, 27
Elf 1257: 78, 31, 41, 36, 67, 13, 38, 57, 34, 64
Elf 1258: 55, 71, 38, 8, 55, 7, 61, 34, 44, 54
Elf 1259: 31, 13, 95, 59, 60, 39, 39, 74, 4, 30
Elf 1260: 12, 87, 79, 55, 14, 75, 75, 40, 26, 68
Elf 1261: 96, 82, 81, 100, 41, 93, 39, 96, 67, 75
Elf 1262: 11, 95, 93, 65, 46, 26, 98, 12, 74, 46
Elf 1263: 17, 51, 94, 84, 41, 54, 38, 24, 100, 79
Elf 1264: 36, 22, 40, 72, 47, 36, 67, 38, 52, 97
Elf 1265: 14, 51, 71, 79, 24, 65, 74, 16, 43, 85
Elf 1266: 4, 63, 77, 18, 59, 6, 42, 99, 34, 52
Elf 1267: 1, 33, 44, 97, 19, 32, 91, 46, 70, 53
Elf 1268: 27, 11, 83, 68, 9, 45, 7, 61, 36, 38
Elf 1269: 91, 69, 28, 47, 77, 17, 67, 9, 96, 24
Elf 1270: 73, 11, 25, 32, 8, 35, 6, 77, 17, 78
Elf 1271: 49, 76, 41, 30, 91, 28, 73, 20, 8, 85
Elf 1272: 15, 68, 61, 57, 16, 77, 75, 96, 18, 95
Elf 1273: 35, 46, 53, 80, 95, 99, 82, 25, 64, 51
Elf 1274: 86, 83, 52, 32, 17, 11, 97, 37, 46, 33
Elf 1275: 36, 100, 46, 1, 32, 66, 65, 62, 1, 77
Elf 1276: 67, 27, 22, 98, 29, 89, 83, 42, 77, 88
Elf 1277: 31, 36, 4, 43, 12, 21, 33, 85, 81, 66
Elf 1278: 30, 2, 39, 68, 88, 58, 96, 60, 74, 28
Elf 1279: 19, 31, 95, 37, 95, 17, 94, 31, 64, 2
Elf 1280: 77, 100, 89, 65, 32, 75, 75, 55, 36, 78
Elf 1281: 41, 22, 88, 23, 75, 12, 61, 42, 8, 29
Elf 1282: 12, 99, 60, 49, 7, 74, 7, 2, 28, 87
Elf 1283: 51, 56, 85, 5, 85, 43, 41, 80, 66, 4
Elf 1284: 89, 2, 64, 70, 11, 22, 42, 17, 35, 61
Elf 1285: 21, 43, 34, 16, 87, 65, 22, 16, 5, 27
Elf 1286: 76, 58, 59, 39, 87, 90, 17, 82, 16, 59
Elf 1287: 73, 51, 78, 21, 16, 75, 70, 52, 86, 69
Elf 1288: 82, 84, 75, 97, 38, 83, 17, 47, 37, 30
Elf 1289: 21, 38, 63, 24, 39, 25, 51, 22, 57, 90
Elf 1290: 1, 92, 19, 77, 77, 52, 24, 55, 67, 27
Elf 1291: 3, 61, 67, 26, 49, 93, 95, 2, 8, 51
Elf 1292: 28, 86, 80, 85, 33, 91, 62, 96, 69, 37
Elf 1293: 51, 99, 3, 52, 74, 100, 95, 38, 16, 21
Elf 1294: 24, 51, 38, 76, 9, 26, 12, 66, 13, 63
Elf 1295: 44, 59, 47, 98, 61, 99, 16, 95, 26, 16
Elf 1296: 30, 68, 39, 42, 49, 93, 14, 35, 18, 76
Elf 1297: 32, 13, 90, 83, 13, 56, 15, 6, 78, 10
Elf 1298: 18, 97, 54, 73, 38, 62, 22, 74, 3, 95
Elf 1299: 68, 53, 83, 35, 26, 87, 59, 40, 5, 19
Elf 1300: 51, 52, 56, 53, 44, 96, 21, 14, 99, 43
Elf 1301: 28, 41, 96, 94, 44, 67, 83, 18, 26, 79
Elf 1302: 41, 97, 16, 71, 31, 7, 42, 2, 67, 20
Elf 1303: 64, 68, 1, 95, 15, 7, 60, 30, 99, 23
Elf 1304: 28, 30, 7, 86, 51, 47, 74, 65, 22, 31
Elf 1305: 66, 35, 89, 65, 77, 69, 29, 43, 32, 77
Elf 1306: 47, 46, 2, 34, 91, 53, 48, 36, 61, 84
Elf 1307: 55, 28, 51, 95, 20, 96, 65, 39, 24, 17
Elf 1308: 49, 45, 39, 82, 16, 86, 97, 37, 71, 66
Elf 1309: 32, 64, 76, 67, 6, 51, 21, 59, 46, 38
Elf 1310: 65, 90, 64, 22, 82, 68, 92, 12, 5, 80
Elf 1311: 53, 62, 70, 26, 87, 31, 97, 7, 26, 57
Elf 1312: 58, 27, 41, 77, 19, 35, 42, 69, 92, 100
Elf 1313: 53, 98, 34, 11, 35, 33, 46, 72, 100, 83
Elf 1314: 31, 55, 75, 91, 56, 75, 32, 85, 14, 19
Elf 1315: 16, 30, 8, 51, 98, 36, 39, 92, 88, 49
Elf 1316: 78, 6, 97, 6, 1, 92, 1, 70, 45, 40
Elf 1317: 86, 39, 56, 88, 83, 37, 80, 89, 25, 66
Elf 1318: 13, 97, 57, 47, 25, 48, 76, 3, 32, 89
Elf 1319: 15, 82, 77, 98, 64, 90, 17, 9, 21, 84
Elf 1320: 31, 67, 6, 31, 94, 80, 81, 39, 61, 8
Elf 1321: 15, 16, 33, 94, 67, 25, 68, 32, 23, 61
Elf 1322: 59, 47, 28, 73, 39, 84, 41, 91, 24, 13
Elf 1323: 76, 52, 84, 81, 87, 2, 21, 80, 75, 92
Elf 1324: 84, 42, 84, 29, 100, 97, 56, 28, 90, 28
Elf 1325: 91, 16, 35, 52, 56, 62, 45, 22, 15, 70
Elf 1326: 46, 21, 91, 71, 59, 6, 76, 74, 51, 19
Elf 1327: 2, 59, 21, 40, 80, 46, 81, 66, 92, 45
Elf 1328: 43, 28, 22, 26, 52, 99, 57, 58, 81, 82
Elf 1329: 60, 9, 26, 89, 11, 11, 66, 97, 28, 60
Elf 1330: 16, 99, 63, 8, 60, 54, 84, 41, 16, 74
Elf 1331: 10, 21, 20, 88, 56, 91, 75, 100, 65, 1
Elf 1332: 17, 22, 65, 20, 41, 22, 56, 10, 39, 2
Elf 1333: 44, 45, 84, 52, 44, 50, 77, 44, 6, 16
Elf 1334: 5, 20, 35, 29, 23, 38, 49, 2, 17, 73
Elf 1335: 7, 5, 55, 43, 66, 43, 28, 58, 53, 77
Elf 1336: 83, 88, 100, 72, 92, 6, 42, 26, 76, 29
Elf 1337: 71, 55, 53, 62, 45, 78, 93, 44, 13, 100
Elf 1338: 24, 8, 14, 46, 11, 91, 9, 81, 65, 4
Elf 1339: 81, 27, 47, 55, 68, 77, 91, 93, 14, 76
Elf 1340: 43, 73, 36, 35, 93, 29, 28, 15, 9, 59
Elf 1341: 93, 61, 57, 33, 40, 24, 97, 28, 6, 28
Elf 1342: 87, 72, 41, 51, 52, 87, 88, 85, 59, 53
Elf 1343: 7, 20, 87, 69, 36, 50, 78, 55, 37, 96
Elf 1344: 25, 12, 54, 67, 75, 19, 23, 31, 47, 63
Elf 1345: 53, 35, 98, 10, 79, 49, 8, 1, 38, 39
Elf 1346: 13, 28, 48, 59, 81, 63, 17, 58, 30, 16
Elf 1347: 91, 95, 86, 5, 70, 7, 35, 31, 91, 76
Elf 1348: 34, 56, 47, 13, 60, 3, 61, 56, 63, 20
Elf 1349: 54, 81, 96, 41, 93, 71, 91, 87, 10, 39
Elf 1350: 33, 33, 54, 27, 28, 84, 19, 21, 41, 30
Elf 1351: 44, 60, 50, 7, 71, 51, 49, 17, 19, 30
Elf 1352: 37, 92, 69, 5, 99, 83, 76, 72, 68, 65
Elf 1353: 47, 59, 46, 48, 34, 35, 93, 62, 40, 50
Elf 1354: 60, 92, 36, 39, 29, 6, 59, 4, 68, 99
Elf 1355: 42, 84, 10, 38, 36, 18, 99, 51, 49, 37
Elf 1356: 88, 23, 68, 52, 35, 64, 73, 17, 27, 58
Elf 1357: 60, 17, 9, 27, 41, 77, 14, 11, 63, 64
Elf 1358: 64, 45, 53, 77, 90, 50, 40, 87, 25, 35
Elf 1359: 96, 81, 58, 7, 72, 62, 63, 40, 61, 71
Elf 1360: 65, 97, 49, 53, 43, 94, 14, 44, 34, 14
Elf 1361: 14, 2, 25, 13, 96, 3, 87, 27, 38, 50
Elf 1362: 85, 57, 62, 43, 43, 61, 84, 28, 9, 2
Elf 1363: 48, 75, 58, 6, 73, 22, 20, 78, 70, 20
Elf 1364: 63, 51, 70, 47, 10, 78, 31, 10, 87, 56
Elf 1365: 84, 27, 21, 70, 93, 20, 71, 5, 15, 29
Elf 1366: 24, 86, 67, 45, 90, 19, 78, 15, 21, 86
Elf 1367: 34, 48, 25, 41, 19, 57, 82, 70, 16, 81
Elf 1368: 37, 20, 5, 31, 6, 85, 29, 69, 10, 21
Elf 1369: 56, 57, 1, 92, 36, 13, 83, 37, 31, 17
Elf 1370: 85, 44, 85, 54, 53, 77, 8, 19, 98, 91
Elf 1371: 4, 12, 66, 77, 75, 10, 73, 44, 33, 44
Elf 1372: 86, 25, 18, 7, 43, 93, 78, 10, 2, 77
Elf 1373: 78, 43, 96, 42, 37, 12, 22, 96, 63, 90
Elf 1374: 50, 60, 64, 13, 11, 47, 87, 62, 5, 96
Elf 1375: 22, 42, 74, 87, 30, 80, 10, 84, 37, 25
Elf 1376: 95, 68, 8, 41, 20, 56, 56, 50, 78, 84
Elf 1377: 82, 27, 93, 42, 57, 54, 28, 23, 54, 1
Elf 1378: 37, 31, 36, 32, 39, 79, 38, 77, 14, 68
Elf 1379: 17, 64, 34, 29, 86, 33, 40, 55, 65, 97
Elf 1380: 83, 98, 61, 29, 64, 24, 83, 14, 71, 85
Elf 1381: 51, 3, 28, 38, 18, 41, 62, 69, 67, 86
Elf 1382: 63, 8, 51, 33, 100, 3, 40, 74, 40, 85
Elf 1383: 13, 97, 87, 29, 85, 84, 51, 70, 64, 52
Elf 1384: 16, 9, 68, 79, 43, 93, 56, 53, 84, 4
Elf 1385: 61, 33, 60, 85, 95, 82, 55, 62, 1, 80
Elf 1386: 21, 46, 49, 83, 27, 87, 48, 92, 50, 63
Elf 1387: 64, 49, 56, 34, 41, 73, 25, 92, 56, 84
Elf 1388: 2, 49, 95, 67, 58, 93, 30, 81, 97, 41
Elf 1389: 65, 71, 18, 98, 32, 81, 99, 38, 95, 45
Elf 1390: 98, 56, 21, 89, 52, 76, 91, 71, 1, 19
Elf 1391: 91, 50, 52, 74, 11, 52, 67, 16, 70, 4
Elf 1392: 1, 43, 20, 64, 78, 47, 54, 90, 2, 73
Elf 1393: 92, 1, 43, 74, 16, 32, 11, 39, 56, 6
Elf 1394: 17, 89, 52, 99, 51, 96, 89, 65, 14, 79
Elf 1395: 87, 64, 88, 5, 22, 91, 96, 88, 25, 98
Elf 1396: 23, 68, 85, 4, 23, 69, 16, 40, 17, 97
Elf 1397: 75, 67, 69, 13, 20, 58, 34, 83, 28, 87
Elf 1398: 69, 77, 91, 21, 90, 38, 47, 20, 25, 28
Elf 1399: 82, 12, 20, 70, 47, 54, 59, 81, 55, 26
Elf 1400: 95, 7, 10, 97, 35, 38, 32, 97, 28, 47
Elf 1401: 88, 6, 59, 67, 5, 47, 81, 50, 22, 81
Elf 1402: 70, 82, 75, 8, 77, 63, 51, 75, 89, 27
Elf 1403: 45, 11, 99, 14, 14, 50, 79, 63, 22, 95
Elf 1404: 15, 30, 55, 93, 24, 48, 7, 20, 47, 30
Elf 1405: 28, 25, 5, 34, 63, 81, 14, 60, 88, 64
Elf 1406: 23, 83, 33, 90, 99, 66, 93, 76, 9, 76
Elf 1407: 51, 35, 8, 65, 91, 96, 33, 31, 57, 33
Elf 1408: 35, 44, 79, 78, 98, 55, 21, 81, 2, 60
Elf 1409: 74, 24, 78, 85, 42, 55, 32, 66, 83, 53
Elf 1410: 46, 32, 58, 99, 97, 19, 79, 43, 7, 37
Elf 1411: 31, 89, 63, 35, 50, 23, 95, 14, 63, 85
Elf 1412: 47, 49, 42, 45, 71, 97, 65, 39, 2, 71
Elf 1413: 47, 59, 22, 85, 72, 12, 24, 87, 36, 59
Elf 1414: 95, 37, 94, 21, 37, 24, 87, 92, 50, 100
Elf 1415: 61, 89, 11, 61, 37, 64, 23, 93, 11, 23
Elf 1416: 57, 70, 12, 45, 49, 92, 57, 36, 70, 48
Elf 1417: 73, 19, 3, 19, 80, 83, 84, 69, 73, 91
Elf 1418: 62, 72, 55, 11, 83, 86, 51, 25, 11, 11
Elf 1419: 61, 71, 6, 11, 87, 57, 98, 6, 39, 40
Elf 1420: 30, 18, 57, 93, 14, 22, 17, 24, 98, 27
Elf 1421: 10, 16, 41, 82, 94, 91, 54, 55, 56, 81
Elf 1422: 91, 61, 63, 78, 63, 57, 17, 67, 13, 21
Elf 1423: 32, 30, 70, 7, 38, 18, 7, 21, 72, 81
Elf 1424: 85, 90, 57, 71, 7, 62, 62, 20, 98, 13
Elf 1425: 67, 86, 97, 25, 68, 91, 42, 52, 88, 18
Elf 1426: 56, 64, 97, 77, 5, 54, 75, 49, 6, 3
Elf 1427: 66, 27, 15, 80, 5, 65, 71, 46, 65, 4
Elf 1428: 2, 56, 38, 51, 64, 7, 41, 99, 43, 9
Elf 1429: 94, 9, 85, 89, 14, 81, 12, 87, 73, 91
Elf 1430: 80, 5, 53, 86, 53, 23, 5, 55, 17, 58
Elf 1431: 89, 39, 13, 88, 12, 50, 29, 5, 86, 58
Elf 1432: 64, 32, 69, 92, 59, 8, 98, 31, 17, 30
Elf 1433: 50, 32, 61, 35, 62, 50, 16, 69, 27, 63
Elf 1434: 35, 11, 9, 85, 14, 97, 18, 44, 21, 100
Elf 1435: 53, 75, 27, 91, 35, 93, 83, 97, 27, 30
Elf 1436: 74, 78, 62, 49, 20, 50, 100, 2, 6, 23
Elf 1437: 25, 48, 13, 26, 96, 43, 38, 80, 90, 27
Elf 1438: 77, 60, 43, 27, 99, 47, 52, 5, 27, 32
Elf 1439: 92, 71, 53, 65, 53, 74, 94, 1, 55, 61
Elf 1440: 88, 98, 62, 99, 67, 5, 77, 18, 69, 99
Elf 1441: 69, 8, 80, 62, 64, 28, 23, 98, 30, 3
Elf 1442: 62, 62, 46, 1, 87, 85, 65, 96, 19, 99
Elf 1443: 53, 14, 73, 17, 53, 79, 23, 12, 86, 69
Elf 1444: 83, 1, 4, 80, 50, 76, 76, 27, 64, 24
Elf 1445: 10, 93, 48, 80, 58, 83, 33, 47, 98, 29
Elf 1446: 52, 50, 58, 55, 91, 29, 18, 83, 28, 62
Elf 1447: 82, 91, 90, 84, 10, 82, 63, 75, 39, 52
Elf 1448: 31, 42, 49, 86, 56, 52, 28, 12, 74, 94
Elf 1449: 96, 56, 3, 32, 23, 28, 25, 92, 44, 88
Elf 1450: 20, 1, 82, 32, 97, 46, 54, 24, 4, 69
Elf 1451: 70, 73, 89, 63, 3, 86, 68, 65, 63, 45
Elf 1452: 3, 95, 19, 42, 21, 19, 42, 22, 17, 34
Elf 1453: 33, 38, 37, 8, 27, 54, 75, 36, 46, 96
Elf 1454: 5, 98, 70, 19, 69, 83, 25, 36, 24, 18
Elf 1455: 32, 63, 32, 3, 19, 30, 63, 69, 93, 12
Elf 1456: 9, 7, 84, 48, 63, 42, 89, 81, 78, 2
Elf 1457: 66, 92, 37, 39, 80, 2, 58, 94, 58, 25
Elf 1458: 42, 75, 49, 87, 61, 37, 11, 32, 19, 28
Elf 1459: 52, 33, 40, 27, 75, 89, 55, 89, 81, 30
Elf 1460: 70, 17, 84, 87, 35, 52, 84, 12, 2, 79
Elf 1461: 2, 32, 75, 50, 75, 73, 1, 51, 73, 1
Elf 1462: 37, 24, 52, 31, 8, 72, 15, 51, 23, 37
Elf 1463: 56, 57, 24, 11, 16, 82, 43, 71, 7, 72
Elf 1464: 46, 7, 14, 1, 73, 24, 5, 43, 31, 80
Elf 1465: 75, 40, 97, 77, 33, 27, 12, 31, 60, 15
Elf 1466: 43, 69, 97, 42, 47, 55, 29, 7, 27, 46
Elf 1467: 57, 78, 74, 73, 40, 11, 9, 20, 21, 44
Elf 1468: 48, 100, 62, 48, 85, 54, 26, 35, 79, 61
Elf 1469: 82, 76, 76, 19, 74, 36, 83, 51, 33, 39
Elf 1470: 60, 22, 51, 35, 100, 52, 11, 52, 61, 75
Elf 1471: 67, 34, 100, 14, 21, 65, 29, 75, 74, 6
Elf 1472: 32, 14, 38, 81, 42, 58, 3, 87, 48, 84
Elf 1473: 40, 58, 47, 68, 38, 84, 37, 51, 3, 67
Elf 1474: 65, 16, 6, 73, 40, 22, 85, 18, 30, 45
Elf 1475: 97, 10, 89, 11, 35, 50, 97, 57, 73, 10
Elf 1476: 27, 46, 89, 28, 87, 86, 95, 94, 39, 33
Elf 1477: 51, 83, 32, 87, 79, 58, 1, 43, 68, 1
Elf 1478: 30, 91, 1, 8, 44, 19, 78, 26, 2, 49
Elf 1479: 98, 95, 24, 11, 87, 65, 39, 60, 98, 38
Elf 1480: 78, 94, 97, 19, 49, 66, 70, 18, 3, 39
Elf 1481: 32, 18, 14, 48, 73, 65, 58, 100, 29, 71
Elf 1482: 51, 47, 72, 62, 17, 11, 2, 89, 60, 17
Elf 1483: 14, 59, 69, 2, 53, 92, 12, 84, 13, 21
Elf 1484: 8, 45, 39, 65, 57, 72, 74, 87, 1, 18
Elf 1485: 16, 71, 40, 37, 23, 35, 76, 7, 26, 66
Elf 1486: 9, 10, 36, 6, 83, 66, 64, 83, 44, 85
Elf 1487: 22, 88, 49, 66, 26, 28, 81, 17, 22, 66
Elf 1488: 48, 27, 44, 99, 64, 1, 27, 83, 44, 34
Elf 1489: 2, 31, 28, 61, 30, 52, 50, 100, 39, 4
Elf 1490: 38, 4, 82, 44, 79, 88, 87, 40, 3, 4
Elf 1491: 47, 64, 45, 57, 58, 48, 26, 86, 38, 66
Elf 1492: 67, 23, 97, 23, 63, 84, 44, 20, 100, 49
Elf 1493: 55, 24, 96, 87, 60, 80, 69, 48, 34, 2
Elf 1494: 29, 34, 16, 27, 73, 3, 36, 36, 64, 58
Elf 1495: 69, 79, 68, 7, 38, 28, 97, 38, 18, 7
Elf 1496: 69, 17, 31, 95, 36, 46, 69, 23, 10, 58
Elf 1497: 93, 100, 96, 49, 45, 72, 6, 93, 71, 32
Elf 1498: 31, 72, 35, 82, 95, 64, 27, 48, 14, 32
Elf 1499: 17, 3, 71, 36, 53, 3, 25, 43, 22, 46
Elf 1500: 82, 89, 53, 26, 79, 21, 73, 94, 84, 23
Elf 1501: 40, 46, 49, 62, 35, 90, 4, 68, 68, 28
Elf 1502: 68, 40, 26, 15, 52, 8, 45, 36, 47, 27
Elf 1503: 57, 92, 60, 84, 46, 39, 4, 30, 23, 24
Elf 1504: 52, 72, 85, 18, 71, 84, 57, 85, 87, 76
Elf 1505: 53, 49, 45, 37, 64, 83, 7, 57, 22, 84
Elf 1506: 58, 78, 33, 87, 10, 28, 23, 10, 48, 92
Elf 1507: 78, 59, 1, 98, 86, 89, 57, 78, 8, 12
Elf 1508: 11, 56, 93, 20, 41, 15, 7, 69, 26, 97
Elf 1509: 9, 66, 38, 32, 78, 47, 8, 98, 70, 53
Elf 1510: 75, 55, 99, 93, 57, 31, 76, 76, 92, 88
Elf 1511: 8, 13, 45, 71, 20, 7, 84, 87, 47, 9
Elf 1512: 91, 26, 7, 17, 34, 19, 3, 97, 48, 49
Elf 1513: 92, 75, 17, 41, 38, 41, 1, 41, 62, 23
Elf 1514: 82, 89, 83, 33, 84, 23, 97, 85, 84, 87
Elf 1515: 89, 74, 76, 73, 54, 50, 74, 78, 63, 30
Elf 1516: 82, 92, 74, 47, 79, 13, 95, 58, 30, 86
Elf 1517: 7, 90, 37, 15, 11, 98, 55, 43, 61, 100
Elf 1518: 61, 46, 76, 40, 67, 36, 49, 46, 29, 83
Elf 1519: 61, 83, 56, 13, 2, 53, 69, 33, 18, 88
Elf 1520: 74, 51, 82, 97, 2, 16, 75, 82, 12, 84
Elf 1521: 48, 7, 97, 26, 26, 13, 72, 10, 41, 22
Elf 1522: 31, 53, 18, 56, 84, 56, 73, 32, 84, 21
Elf 1523: 34, 62, 35, 15, 43, 83, 69, 2, 96, 95
Elf 1524: 85, 82, 6, 85, 89, 85, 3, 49, 59, 53
Elf 1525: 48, 80, 1, 92, 39, 32, 63, 100, 75, 98
Elf 1526: 60, 24, 49, 84, 52, 7, 89, 25, 2, 100
Elf 1527: 45, 70, 70, 53, 74, 22, 97, 16, 21, 41
Elf 1528: 97, 5, 59, 54, 54, 3, 34, 26, 33, 10
Elf 1529: 89, 53, 94, 36, 87, 89, 62, 94, 31, 6
Elf 1530: 96, 70, 6, 14, 73, 96, 89, 34, 42, 9
Elf 1531: 85, 63, 81, 96, 66, 38, 50, 65, 66, 39
Elf 1532: 33, 55, 8, 80, 77, 62, 92, 64, 95, 10
Elf 1533: 20, 25, 22, 49, 78, 54, 62, 24, 88, 30
Elf 1534: 58, 16, 36, 17, 54, 64, 92, 57, 91, 63
Elf 1535: 34, 92, 31, 88, 94, 40, 59, 42, 81, 4
Elf 1536: 63, 54, 98, 18, 100, 48, 34, 14, 80, 19
Elf 1537: 57, 82, 58, 28, 47, 10, 9, 81, 91, 87
Elf 1538: 47, 21, 71, 57, 53, 76, 93, 63, 54, 64
