Fuel: 3992029, plastic: 4710097, wood: 1419553
Fuel: 1606582, plastic: 3117298, wood: 2358960
Fuel: 4315393, plastic: 4285386, wood: 130715
Fuel: 44828867, plastic: 27621815, wood: 57429778
Fuel: 40904187, plastic: 20849499, wood: 44798607
Fuel: 2381629, plastic: 333147, wood: 9568
Fuel: 18614974, plastic: 19984470, wood: 42687991
Fuel: 2801966, plastic: 2951800, wood: 4151359
Fuel: 41301064, plastic: 20401030, wood: 43460103
Fuel: 40400795, plastic: 20437741, wood: 42973306
Fuel: 23312720, plastic: 16105262, wood: 34622072
Fuel: 34470685, plastic: 15171021, wood: 33340694
Fuel: 34134728, plastic: 15624064, wood: 33872245
Fuel: 21825436, plastic: 22026710, wood: 46422545
Fuel: 19247855, plastic: 16840475, wood: 35906859
Fuel: 12799593, plastic: 14331099, wood: 29189082
Fuel: 4931340, plastic: 3950502, wood: 1327113
Fuel: 401679, plastic: 525386, wood: 3626860
Fuel: 3760155, plastic: 2651858, wood: 3997709
Fuel: 3127680, plastic: 1865715, wood: 207784
Fuel: 41077958, plastic: 25042052, wood: 54604112
Fuel: 1168119, plastic: 372887, wood: 4939481
Fuel: 9981836, plastic: 7752144, wood: 13990256
Fuel: 37403061, plastic: 16878753, wood: 33426083
Fuel: 25078337, plastic: 17880971, wood: 36414811
Fuel: 1839302, plastic: 2390055, wood: 3080314
Fuel: 25619048, plastic: 21352376, wood: 46347675
Fuel: 577651, plastic: 4044808, wood: 44651
Fuel: 4445484, plastic: 1683728, wood: 4357388
Fuel: 2965262, plastic: 1246647, wood: 294890
Fuel: 4200547, plastic: 723021, wood: 3769417
Fuel: 4683536, plastic: 3541536, wood: 261044
Fuel: 39821213, plastic: 19687073, wood: 41367356
Fuel: 1386218, plastic: 2056243, wood: 3059775
Fuel: 42425943, plastic: 27635785, wood: 59508929
Fuel: 25104438, plastic: 12394302, wood: 23364937
Fuel: 15216725, plastic: 18432715, wood: 38666117
Fuel: 23666776, plastic: 23665102, wood: 48126910
Fuel: 23745947, plastic: 10034301, wood: 18335948
Fuel: 20698760, plastic: 17807748, wood: 34819368
Fuel: 1286319, plastic: 148399, wood: 4769786
Fuel: 3581228, plastic: 1560327, wood: 3440630
Fuel: 38821649, plastic: 21148519, wood: 46550187
Fuel: 10598477, plastic: 8010919, wood: 15750083
Fuel: 4776894, plastic: 1956854, wood: 1881477
Fuel: 3803274, plastic: 3517259, wood: 2085555
Fuel: 8478263, plastic: 6760333, wood: 14008950
Fuel: 41362937, plastic: 20019073, wood: 40178246
Fuel: 1149621, plastic: 4093495, wood: 3030969
Fuel: 4492384, plastic: 3081491, wood: 1851330
Fuel: 838474, plastic: 2079862, wood: 214358
Fuel: 19097232, plastic: 17038120, wood: 34838699
Fuel: 4150224, plastic: 1950739, wood: 4374435
Fuel: 16309788, plastic: 9906360, wood: 17275904
Fuel: 1320744, plastic: 3768442, wood: 2712672
Fuel: 4936884, plastic: 3697171, wood: 1131162
Fuel: 5643723, plastic: 4374873, wood: 6777806
Fuel: 22717594, plastic: 13578962, wood: 28333216
Fuel: 9757564, plastic: 9190520, wood: 18461738
Fuel: 2521980, plastic: 177430, wood: 3597726
Fuel: 4534218, plastic: 4867879, wood: 3940381
Fuel: 3747632, plastic: 3057064, wood: 5706718
Fuel: 2783261, plastic: 1402783, wood: 1340706
Fuel: 36766058, plastic: 17394004, wood: 37592614
Fuel: 14320723, plastic: 8520267, wood: 14916459
Fuel: 22603887, plastic: 21205129, wood: 42988432
Fuel: 1985920, plastic: 2336871, wood: 2767650
Fuel: 40095059, plastic: 28265887, wood: 61194223
Fuel: 2417778, plastic: 1213598, wood: 1590177
Fuel: 2067845, plastic: 246843, wood: 1318737
Fuel: 2150179, plastic: 1711155, wood: 4636740
Fuel: 28581928, plastic: 19362828, wood: 40557304
Fuel: 21002353, plastic: 8449065, wood: 17840790
Fuel: 2560755, plastic: 1141920, wood: 1632721
Fuel: 10586210, plastic: 3965064, wood: 8069539
Fuel: 18292060, plastic: 7958498, wood: 13619307
Fuel: 115632, plastic: 1100304, wood: 1905776
Fuel: 38398177, plastic: 17882075, wood: 35836263
Fuel: 39652933, plastic: 26126351, wood: 55262695
Fuel: 13804322, plastic: 10965246, wood: 22353419
Fuel: 25063016, plastic: 14587296, wood: 29313658
Fuel: 36184744, plastic: 22516724, wood: 46436775
Fuel: 3194648, plastic: 2468084, wood: 1637047
Fuel: 14512289, plastic: 9584815, wood: 20295152
Fuel: 22143830, plastic: 17348376, wood: 33891920
Fuel: 16226536, plastic: 9565786, wood: 19591360
Fuel: 16505067, plastic: 21041135, wood: 41590461
Fuel: 30571907, plastic: 11671689, wood: 22869604
Fuel: 2055287, plastic: 4940726, wood: 1887254
Fuel: 2393496, plastic: 2159946, wood: 1714177
Fuel: 2671527, plastic: 1457445, wood: 3946113
Fuel: 7854504, plastic: 10424744, wood: 19015786
Fuel: 7891064, plastic: 7520594, wood: 13051785
Fuel: 2043950, plastic: 3042609, wood: 4023091
Fuel: 35375831, plastic: 27198379, wood: 55178602
Fuel: 21364406, plastic: 11859574, wood: 24491755
Fuel: 10960450, plastic: 17339252, wood: 35257699
Fuel: 32886034, plastic: 12598484, wood: 25209878
Fuel: 18958226, plastic: 10569642, wood: 21321333
Fuel: 3703484, plastic: 977974, wood: 1210966
Fuel: 2089338, plastic: 4820151, wood: 3594871
Fuel: 10068260, plastic: 7901494, wood: 16934973
Fuel: 29448130, plastic: 23418802, wood: 48635597
Fuel: 1891836, plastic: 4954411, wood: 4595155
Fuel: 42558374, plastic: 26194972, wood: 57215647
Fuel: 31843368, plastic: 13050470, wood: 25030362
Fuel: 8131004, plastic: 6436524, wood: 10477296
Fuel: 10179418, plastic: 6513822, wood: 12919616
Fuel: 18408278, plastic: 8801510, wood: 15638636
Fuel: 40394766, plastic: 18370670, wood: 36589137
Fuel: 30420977, plastic: 21571003, wood: 45562918
Fuel: 16323856, plastic: 12452494, wood: 23482422
Fuel: 16584036, plastic: 18364424, wood: 36464522
Fuel: 33164538, plastic: 25251856, wood: 55064663
Fuel: 1502557, plastic: 2328671, wood: 1229215
Fuel: 29831925, plastic: 22417135, wood: 47818650
Fuel: 1302577, plastic: 3658172, wood: 605429
Fuel: 2604652, plastic: 1254795, wood: 228577
Fuel: 37692004, plastic: 24572522, wood: 50895730
Fuel: 6275854, plastic: 9126506, wood: 18818140
Fuel: 32369733, plastic: 26127517, wood: 52866042
Fuel: 41888428, plastic: 26573160, wood: 54952243
Fuel: 25099609, plastic: 12998759, wood: 26156121
Fuel: 9560646, plastic: 11485238, wood: 24670231
Fuel: 709083, plastic: 693825, wood: 2870659
Fuel: 366287, plastic: 4622557, wood: 688288
Fuel: 15816766, plastic: 6105802, wood: 12410787
Fuel: 12209986, plastic: 17942770, wood: 36549665
Fuel: 1830274, plastic: 1336771, wood: 2223678
Fuel: 994162, plastic: 2189679, wood: 4001474
Fuel: 2635700, plastic: 4779917, wood: 3709205
Fuel: 17479844, plastic: 20964814, wood: 43762712
Fuel: 30270875, plastic: 21501575, wood: 45571929
Fuel: 4841679, plastic: 665652, wood: 562143
Fuel: 13423646, plastic: 8311542, wood: 18118744
Fuel: 10575515, plastic: 14002313, wood: 30157773
Fuel: 2849664, plastic: 4870866, wood: 4980563
Fuel: 40216594, plastic: 27243868, wood: 57517237
Fuel: 40658557, plastic: 19468691, wood: 41219914
Fuel: 13670083, plastic: 13017917, wood: 26650904
Fuel: 1760356, plastic: 1447158, wood: 4607830
Fuel: 16551990, plastic: 12956894, wood: 24545365
Fuel: 1775650, plastic: 3452477, wood: 4131103
Fuel: 3903585, plastic: 962555, wood: 1968315
Fuel: 7423007, plastic: 9257949, wood: 18558203
Fuel: 393016, plastic: 3433173, wood: 1408000
Fuel: 39996028, plastic: 18999164, wood: 38933578
Fuel: 4647208, plastic: 4309572, wood: 4026090
Fuel: 26246848, plastic: 12845394, wood: 28240828
Fuel: 16044100, plastic: 18676856, wood: 38255749
Fuel: 2814647, plastic: 4320677, wood: 1968303
Fuel: 1788895, plastic: 3249463, wood: 148909
Fuel: 256841, plastic: 476580, wood: 462068
Fuel: 38534517, plastic: 26404711, wood: 55642710
Fuel: 3216809, plastic: 304202, wood: 1402921
Fuel: 18851637, plastic: 12866509, wood: 24127033
Fuel: 35844954, plastic: 16954400, wood: 33850641
Fuel: 2067923, plastic: 1490003, wood: 304358
Fuel: 12761974, plastic: 12248970, wood: 22762199
Fuel: 3853876, plastic: 3942097, wood: 4133271
Fuel: 12459000, plastic: 11985476, wood: 21979577
Fuel: 21611708, plastic: 12523906, wood: 27365861
Fuel: 4336519, plastic: 2745152, wood: 2839741
Fuel: 4766538, plastic: 6511224, wood: 12940239
Fuel: 11942559, plastic: 17027339, wood: 35467742
Fuel: 28258131, plastic: 19604443, wood: 41453329
Fuel: 24435702, plastic: 12357292, wood: 24058020
Fuel: 1272965, plastic: 4804185, wood: 3133034
Fuel: 4391917, plastic: 4525090, wood: 2510455
Fuel: 13663445, plastic: 8107389, wood: 15794595
Fuel: 31594200, plastic: 11527256, wood: 25492619
Fuel: 1739109, plastic: 1890499, wood: 1898187
Fuel: 18654927, plastic: 16787957, wood: 33318185
Fuel: 43634997, plastic: 30103241, wood: 63140252
Fuel: 36897021, plastic: 19874965, wood: 41030475
Fuel: 42919119, plastic: 27164829, wood: 55316017
Fuel: 19560809, plastic: 21100825, wood: 41934722
Fuel: 4058643, plastic: 1060167, wood: 1758380
Fuel: 18950533, plastic: 18140391, wood: 38292837
Fuel: 12939457, plastic: 16420839, wood: 34226215
Fuel: 34541743, plastic: 14889465, wood: 28496778
Fuel: 3555968, plastic: 1784556, wood: 4722650
Fuel: 100293, plastic: 971403, wood: 2590985
Fuel: 16255764, plastic: 11355440, wood: 21687655
Fuel: 35786855, plastic: 20452449, wood: 44869914
Fuel: 28316946, plastic: 15133126, wood: 30032882
Fuel: 1383163, plastic: 2319926, wood: 272038
Fuel: 15317688, plastic: 15692094, wood: 32214345
Fuel: 4905771, plastic: 2065767, wood: 2014643
Fuel: 42902660, plastic: 19263244, wood: 38512280
Fuel: 4480022, plastic: 4396935, wood: 4263556
Fuel: 43993096, plastic: 28966528, wood: 59529738
Fuel: 5947193, plastic: 6648341, wood: 13582027
Fuel: 13279418, plastic: 5947284, wood: 13042255
Fuel: 2528621, plastic: 2184171, wood: 3528105
Fuel: 2435162, plastic: 3336464, wood: 4943346
Fuel: 28225599, plastic: 18105655, wood: 35285275
Fuel: 32149785, plastic: 23938419, wood: 50754648
Fuel: 726456, plastic: 2043639, wood: 2804626
Fuel: 3693396, plastic: 4204635, wood: 4503822
Fuel: 4774345, plastic: 2277900, wood: 3766601
Fuel: 4588599, plastic: 1587051, wood: 3639623
Fuel: 1045165, plastic: 2845604, wood: 4014145
Fuel: 14249994, plastic: 16416536, wood: 33593742
Fuel: 43082132, plastic: 28745718, wood: 61741403
Fuel: 20977916, plastic: 9763192, wood: 19186549
Fuel: 20896359, plastic: 14345073, wood: 27211851
Fuel: 27689085, plastic: 19047453, wood: 40769744
Fuel: 2628511, plastic: 4887274, wood: 27286
Fuel: 26758299, plastic: 10827849, wood: 21471374
Fuel: 18543781, plastic: 9568001, wood: 17631738
Fuel: 36622558, plastic: 24156086, wood: 50230167
Fuel: 36218326, plastic: 20979160, wood: 42548066
Fuel: 27645529, plastic: 13307723, wood: 26775744
Fuel: 1796978, plastic: 1931198, wood: 2538334
Fuel: 5874978, plastic: 11451890, wood: 23761520
Fuel: 45031833, plastic: 29202047, wood: 61016658
Fuel: 2426728, plastic: 3562048, wood: 3510635
Fuel: 36691430, plastic: 21135688, wood: 44818277
Fuel: 13741527, plastic: 11126111, wood: 21715005
Fuel: 34476250, plastic: 26070924, wood: 53140447
Fuel: 331807, plastic: 2639066, wood: 3370995
Fuel: 2734376, plastic: 2083832, wood: 172023
Fuel: 15268965, plastic: 11186519, wood: 23422877
Fuel: 2496150, plastic: 4117128, wood: 1130648
Fuel: 30565323, plastic: 19385941, wood: 40066442
Fuel: 35801906, plastic: 16307706, wood: 33981017
Fuel: 4841964, plastic: 3779927, wood: 2331078
Fuel: 341473, plastic: 3447610, wood: 421128
Fuel: 3578106, plastic: 2503172, wood: 23685
Fuel: 14813820, plastic: 10771002, wood: 20082169
Fuel: 17728018, plastic: 7292110, wood: 12637365
Fuel: 4757357, plastic: 999596, wood: 2955309
Fuel: 15975052, plastic: 16863762, wood: 33501171
Fuel: 301044, plastic: 3952313, wood: 3834701
Fuel: 19774812, plastic: 10588820, wood: 19947470
Fuel: 3469262, plastic: 2842402, wood: 2495714
Fuel: 3834824, plastic: 1853414, wood: 2564463
Fuel: 9784925, plastic: 9051065, wood: 15904668
Fuel: 4861337, plastic: 7171911, wood: 14150553
Fuel: 2340345, plastic: 1094130, wood: 4171304
Fuel: 2792795, plastic: 4569237, wood: 3632146
Fuel: 25357612, plastic: 14664218, wood: 32088040
Fuel: 4549953, plastic: 3204747, wood: 951362
Fuel: 376776, plastic: 1157189, wood: 4483295
Fuel: 2699832, plastic: 4366833, wood: 252193
Fuel: 12242715, plastic: 13285967, wood: 27968782
Fuel: 2960539, plastic: 2831857, wood: 2525002
Fuel: 8680712, plastic: 3123550, wood: 6737945
Fuel: 3047453, plastic: 2072781, wood: 3655310
Fuel: 1025443, plastic: 3850169, wood: 1571454
Fuel: 1858084, plastic: 3838605, wood: 2077213
Fuel: 45202, plastic: 4128416, wood: 538055
Fuel: 537477, plastic: 1860466, wood: 4573043
Fuel: 10605451, plastic: 9464193, wood: 16509904
Fuel: 16706795, plastic: 18808845, wood: 39622109
Fuel: 2564726, plastic: 1997092, wood: 3350656
Fuel: 29678802, plastic: 19253168, wood: 39576415
Fuel: 3665725, plastic: 806145, wood: 4234559
Fuel: 3791959, plastic: 4157459, wood: 3055842
Fuel: 9906092, plastic: 5426776, wood: 8238266
Fuel: 11185566, plastic: 11897736, wood: 23190726
Fuel: 1446990, plastic: 4843326, wood: 918612
Fuel: 1856081, plastic: 2154076, wood: 4892262
Fuel: 42674548, plastic: 26944992, wood: 55696132
Fuel: 1505047, plastic: 1130753, wood: 3038975
Fuel: 10658845, plastic: 17313191, wood: 35435484
Fuel: 20013710, plastic: 20285862, wood: 40324321
Fuel: 3984507, plastic: 1688152, wood: 4716992
Fuel: 37981887, plastic: 18020273, wood: 39637369
Fuel: 193697, plastic: 1440026, wood: 4140843
Fuel: 2875931, plastic: 3879487, wood: 2027743
Fuel: 58482, plastic: 2297402, wood: 3718790
Fuel: 14745694, plastic: 20429510, wood: 40544303
Fuel: 8368752, plastic: 7462590, wood: 13899786
Fuel: 13090530, plastic: 4743676, wood: 10231394
Fuel: 8366715, plastic: 4431757, wood: 9452033
Fuel: 20127856, plastic: 18024208, wood: 37233214
Fuel: 23049798, plastic: 18924872, wood: 37631525
Fuel: 9183951, plastic: 4983875, wood: 6431995
Fuel: 2366793, plastic: 3388227, wood: 4889169
Fuel: 10350338, plastic: 12612572, wood: 25079100
Fuel: 17827731, plastic: 21440877, wood: 42569073
Fuel: 10510359, plastic: 3857935, wood: 8366696
Fuel: 14360706, plastic: 16208970, wood: 31475117
Fuel: 1367506, plastic: 2889962, wood: 1938987
Fuel: 7886183, plastic: 4009193, wood: 6254237
Fuel: 23778974, plastic: 12819514, wood: 25417310
Fuel: 36241544, plastic: 16512250, wood: 33831330
Fuel: 498343, plastic: 3971059, wood: 3889437
Fuel: 35935042, plastic: 26382086, wood: 56104040
Fuel: 31309963, plastic: 26347433, wood: 54166997
Fuel: 31211393, plastic: 24566719, wood: 53506002
Fuel: 9134888, plastic: 7379362, wood: 12842136
Fuel: 4079452, plastic: 640549, wood: 2196903
Fuel: 432524, plastic: 4169319, wood: 2204898
Fuel: 17766113, plastic: 20992705, wood: 43275796
Fuel: 1972975, plastic: 3576950, wood: 4138332
Fuel: 9177113, plastic: 13009035, wood: 26597895
Fuel: 30938279, plastic: 21899063, wood: 47570491
Fuel: 4518197, plastic: 1000287, wood: 1444889
Fuel: 977847, plastic: 4377488, wood: 4260157
Fuel: 1499301, plastic: 323643, wood: 1853722
Fuel: 1089062, plastic: 3898829, wood: 4932502
Fuel: 29670522, plastic: 20184668, wood: 42885679
Fuel: 36569939, plastic: 24424301, wood: 50517822
Fuel: 25806763, plastic: 13896885, wood: 26904872
Fuel: 3621019, plastic: 3105290, wood: 1772250
Fuel: 21449023, plastic: 14098843, wood: 27606459
Fuel: 4776967, plastic: 2905059, wood: 1864721
Fuel: 24620100, plastic: 9344628, wood: 19778032
Fuel: 14892475, plastic: 18296583, wood: 35982973
Fuel: 11894790, plastic: 15362950, wood: 31180596
Fuel: 32875064, plastic: 22397770, wood: 48465537
Fuel: 4239414, plastic: 3080846, wood: 6088471
Fuel: 4700613, plastic: 4278672, wood: 4332079
Fuel: 752105, plastic: 4309958, wood: 626740
Fuel: 37217546, plastic: 20341290, wood: 41045413
Fuel: 4971439, plastic: 1865421, wood: 3285543
Fuel: 28042842, plastic: 12009992, wood: 22973028
Fuel: 10696857, plastic: 6202121, wood: 13061607
Fuel: 22745581, plastic: 13942845, wood: 27042609
Fuel: 34047309, plastic: 21108563, wood: 42383192
Fuel: 8639479, plastic: 9654669, wood: 20770184
Fuel: 1658001, plastic: 3097911, wood: 4111300
Fuel: 488895, plastic: 1919348, wood: 3859183
Fuel: 8829825, plastic: 14511719, wood: 30223827
Fuel: 29455468, plastic: 14403962, wood: 31230978
Fuel: 32549052, plastic: 20373052, wood: 42906862
Fuel: 394069, plastic: 3328937, wood: 3163372
Fuel: 1895538, plastic: 4736167, wood: 3078941
Fuel: 35554749, plastic: 19541947, wood: 43037838
Fuel: 2677472, plastic: 668023, wood: 229049
Fuel: 7022896, plastic: 10683774, wood: 23044709
Fuel: 1166452, plastic: 784376, wood: 3130839
Fuel: 31613448, plastic: 25044682, wood: 54360495
Fuel: 32870366, plastic: 22973628, wood: 47062590
Fuel: 2278420, plastic: 463509, wood: 3602911
Fuel: 1838199, plastic: 2609827, wood: 1483539
Fuel: 25522525, plastic: 20174361, wood: 40875675
Fuel: 34998020, plastic: 27037210, wood: 58511116
Fuel: 9315999, plastic: 13453811, wood: 26390710
Fuel: 21426199, plastic: 10339269, wood: 18364316
Fuel: 31531611, plastic: 19754329, wood: 41438250
Fuel: 2359296, plastic: 2629467, wood: 53678
Fuel: 3434873, plastic: 2436654, wood: 2925401
Fuel: 23860167, plastic: 13084875, wood: 28366874
Fuel: 1490101, plastic: 722316, wood: 475347
Fuel: 3509395, plastic: 2073463, wood: 1150853
Fuel: 30550342, plastic: 22747424, wood: 47206096
Fuel: 1479286, plastic: 3453558, wood: 4953135
Fuel: 14367645, plastic: 15326201, wood: 29504193
Fuel: 14829405, plastic: 19051507, wood: 37737240
Fuel: 2833326, plastic: 1182734, wood: 1474773
Fuel: 4726814, plastic: 2183770, wood: 1274125
Fuel: 28141513, plastic: 22734287, wood: 49848569
Fuel: 13218857, plastic: 6643659, wood: 10973946
Fuel: 8815541, plastic: 14735983, wood: 28962197
Fuel: 30364963, plastic: 18602613, wood: 39062614
Fuel: 29780351, plastic: 16238475, wood: 32104244
Fuel: 24008449, plastic: 18700621, wood: 40869814
Fuel: 6048262, plastic: 4103560, wood: 6708715
Fuel: 33475412, plastic: 26590432, wood: 54857852
Fuel: 30899753, plastic: 24689285, wood: 51543804
Fuel: 2574923, plastic: 1656753, wood: 1337114
Fuel: 14984926, plastic: 14330650, wood: 29290017
Fuel: 27340748, plastic: 19191560, wood: 38759789
Fuel: 2194631, plastic: 1556131, wood: 3601600
Fuel: 897782, plastic: 4971518, wood: 4830015
Fuel: 29278788, plastic: 21988194, wood: 46897550
Fuel: 22279668, plastic: 10294470, wood: 22024143
Fuel: 2159246, plastic: 2069386, wood: 932576
Fuel: 10465324, plastic: 18403962, wood: 38209836
Fuel: 24509327, plastic: 13649931, wood: 28190458
Fuel: 797923, plastic: 4413755, wood: 3014399
Fuel: 4936560, plastic: 3454357, wood: 3647018
Fuel: 322546, plastic: 1744453, wood: 3035496
Fuel: 13358413, plastic: 16092529, wood: 31942089
Fuel: 45553554, plastic: 25931484, wood: 52991754
Fuel: 35839368, plastic: 14393294, wood: 30845296
Fuel: 40593500, plastic: 19237622, wood: 38651802
Fuel: 9367117, plastic: 4385587, wood: 5680449
Fuel: 11272375, plastic: 8674947, wood: 16102268
Fuel: 25483033, plastic: 17507651, wood: 37443782
Fuel: 1379873, plastic: 3288575, wood: 2769958
Fuel: 2796055, plastic: 4372596, wood: 2189590
Fuel: 1858172, plastic: 4367807, wood: 3168787
Fuel: 36092598, plastic: 24107120, wood: 48845854
Fuel: 32828614, plastic: 22385022, wood: 47630024
Fuel: 42481746, plastic: 28740698, wood: 58710770
Fuel: 38920743, plastic: 17355545, wood: 35085241
Fuel: 1079821, plastic: 2390529, wood: 3999103
Fuel: 21538585, plastic: 12482871, wood: 25380353
Fuel: 8058944, plastic: 13396960, wood: 27711765
Fuel: 2662570, plastic: 3041496, wood: 2072168
Fuel: 29746610, plastic: 22843672, wood: 46285568
Fuel: 4787592, plastic: 1565112, wood: 1720043
Fuel: 1832547, plastic: 3890700, wood: 4888591
Fuel: 43843098, plastic: 27965136, wood: 59733979
Fuel: 24743550, plastic: 16437258, wood: 34141070
Fuel: 41020510, plastic: 15519808, wood: 30635873
Fuel: 3768943, plastic: 3603129, wood: 1299059
Fuel: 7315760, plastic: 10142196, wood: 22041391
Fuel: 42664072, plastic: 23691794, wood: 49161317
Fuel: 2308278, plastic: 4783418, wood: 4809003
Fuel: 34845220, plastic: 17403708, wood: 35889048
Fuel: 25664411, plastic: 21056543, wood: 41755353
Fuel: 39032919, plastic: 17789089, wood: 38308172
Fuel: 1229008, plastic: 3059373, wood: 4057533
Fuel: 6862349, plastic: 13953997, wood: 30049850
Fuel: 32358102, plastic: 18631662, wood: 40282264
Fuel: 3273620, plastic: 1564400, wood: 2711902
Fuel: 26398262, plastic: 23647032, wood: 49275888
Fuel: 89760, plastic: 367763, wood: 4368573
Fuel: 8878505, plastic: 11362687, wood: 23385836
Fuel: 21432385, plastic: 18616309, wood: 38868136
Fuel: 40926838, plastic: 25636266, wood: 55815105
Fuel: 28635811, plastic: 16276883, wood: 34331515
Fuel: 35390025, plastic: 25058295, wood: 52837429
Fuel: 4065968, plastic: 2159106, wood: 2386407
Fuel: 31797243, plastic: 12064827, wood: 26675154
Fuel: 34244524, plastic: 26391982, wood: 55888275
Fuel: 31855998, plastic: 14992228, wood: 31048810
Fuel: 2078846, plastic: 3674942, wood: 3296903
Fuel: 1806540, plastic: 498531, wood: 1105344
Fuel: 3685699, plastic: 56440, wood: 4035684
Fuel: 36070357, plastic: 16041337, wood: 32235278
Fuel: 37616040, plastic: 26368154, wood: 55840751
Fuel: 12868428, plastic: 15999212, wood: 31638696
Fuel: 1193315, plastic: 2587347, wood: 6705
Fuel: 1472266, plastic: 538907, wood: 3824421
Fuel: 24596068, plastic: 12982122, wood: 25486381
Fuel: 29979565, plastic: 25439479, wood: 51912681
Fuel: 13283825, plastic: 19569223, wood: 41310920
Fuel: 29804017, plastic: 19117257, wood: 39960492
Fuel: 8124524, plastic: 9776852, wood: 16792607
